Age,Income,Family,Education,Mortgage,Personal Loan,Securities Account,CD Account,Online,CreditCard
53,95,1,2,0,0,0,0,1,0
50,79,1,1,307,0,0,0,0,1
31,41,1,2,0,0,1,0,1,0
53,19,4,3,84,0,0,0,1,0
48,75,4,3,0,0,0,0,1,1
57,64,3,1,208,0,0,0,0,1
47,174,4,3,0,1,0,0,0,0
55,54,2,3,93,0,0,0,0,0
37,14,3,2,113,0,0,0,1,0
59,94,1,1,272,0,0,0,0,0
53,10,2,1,0,0,0,0,0,0
31,145,1,1,84,0,0,0,1,0
35,203,1,3,0,1,0,0,0,0
25,81,2,3,0,0,0,0,1,1
37,153,2,1,0,0,0,0,1,1
40,58,4,3,0,0,0,0,1,0
31,49,4,3,0,0,0,0,1,1
62,132,1,1,0,0,0,0,0,0
41,85,4,3,229,0,0,0,0,0
56,85,3,1,0,0,1,0,1,0
47,178,1,3,0,1,0,0,0,0
28,104,3,1,0,0,0,0,0,0
60,40,1,1,0,0,0,0,1,0
27,103,1,1,120,0,0,0,1,0
57,25,2,1,0,0,0,0,1,0
62,69,2,3,0,0,0,0,1,0
57,30,3,1,0,0,0,0,0,0
44,70,3,2,0,0,0,0,0,0
31,15,3,3,0,0,0,0,1,0
31,125,2,1,0,0,0,0,1,1
39,50,3,3,0,0,0,0,0,0
41,44,1,3,0,0,0,0,1,0
41,38,4,2,180,0,0,0,0,1
55,64,3,1,119,0,0,0,0,1
28,9,1,2,0,0,0,0,1,0
35,44,3,1,89,0,0,0,0,0
44,93,4,1,101,0,0,0,1,0
44,83,4,1,141,0,0,0,0,0
40,179,2,1,0,0,0,0,0,0
65,40,1,3,0,0,0,0,0,0
35,58,4,3,232,0,0,0,0,0
55,74,3,1,0,0,0,0,0,1
55,15,1,1,0,0,0,0,0,0
59,11,2,1,0,0,0,0,0,1
39,41,1,2,176,0,0,0,1,0
50,68,1,2,120,0,0,0,1,1
45,28,1,3,0,0,1,0,0,0
50,115,1,3,0,1,0,0,0,1
65,83,4,2,247,0,0,0,1,0
36,40,2,2,166,0,1,0,0,0
57,113,1,3,0,0,0,0,1,0
53,89,1,3,0,0,1,0,1,0
28,38,4,1,0,0,0,0,0,0
55,62,4,1,0,0,0,0,1,0
56,65,3,1,109,0,0,0,0,0
33,168,3,2,0,1,1,1,1,0
57,40,3,1,0,0,0,0,1,1
27,30,1,3,80,0,0,0,0,0
27,20,4,1,0,0,0,0,0,0
54,58,2,3,0,0,0,0,0,0
48,150,1,1,193,0,0,0,0,0
62,54,1,1,0,0,1,0,0,1
41,19,2,2,105,0,0,0,0,0
62,30,3,3,128,0,0,0,1,0
40,123,1,1,0,0,0,0,1,0
32,45,1,2,0,0,0,0,0,0
62,154,1,1,0,0,0,0,1,0
35,93,2,1,0,0,0,0,1,1
25,71,4,1,78,0,1,0,0,0
50,83,4,1,0,1,0,0,0,1
61,99,1,3,255,1,0,0,0,1
43,55,3,2,0,0,0,0,0,0
52,38,4,2,95,0,0,0,1,1
39,74,3,2,155,0,0,0,1,0
33,69,4,3,0,0,0,0,1,0
27,104,2,1,184,0,1,0,1,0
27,38,4,3,154,0,0,0,1,0
32,25,3,3,0,0,0,0,1,1
65,162,1,1,0,0,0,0,1,0
55,64,4,3,0,0,0,0,1,0
52,30,2,2,0,0,0,0,1,1
39,52,3,3,0,0,1,0,0,1
35,42,1,3,0,0,0,0,1,0
39,79,2,2,219,0,0,0,0,0
34,34,1,1,164,0,0,0,0,0
30,123,2,1,0,0,0,0,1,0
37,160,2,1,0,0,0,0,0,0
41,51,3,2,0,0,0,0,1,0
31,108,1,1,0,0,0,0,1,0
37,158,2,2,0,1,0,1,1,1
49,68,1,2,0,0,0,0,0,0
58,42,2,3,0,0,0,0,1,0
45,32,1,3,105,0,0,0,1,0
40,22,2,3,0,0,0,0,0,0
34,29,2,3,0,0,0,0,1,1
62,183,2,3,0,1,0,0,0,0
54,69,1,3,0,0,0,0,1,1
26,92,2,1,0,0,0,0,1,0
54,40,2,3,0,0,0,0,0,0
29,9,4,3,86,0,0,0,1,1
48,128,1,1,0,0,0,0,1,1
27,110,2,1,294,0,1,0,0,1
42,171,2,1,0,0,0,0,1,0
25,13,4,1,95,0,0,0,0,1
45,25,2,3,102,0,0,0,1,0
34,123,1,2,0,1,0,0,1,0
51,33,4,1,83,0,0,0,1,0
51,189,4,2,0,1,0,0,1,0
60,34,1,3,0,0,0,0,1,0
59,58,1,2,0,0,0,0,1,0
49,51,1,2,98,0,0,0,0,1
50,29,2,1,0,0,0,0,0,0
41,111,2,1,0,0,0,0,0,0
49,43,4,3,0,0,0,0,1,0
50,130,1,1,311,0,0,0,0,0
63,20,2,1,76,0,0,0,0,0
63,101,2,1,0,0,0,0,0,0
33,48,4,2,207,0,0,0,0,0
38,180,1,3,158,1,0,0,1,0
64,92,2,3,185,0,1,0,1,0
36,33,3,1,0,0,0,0,0,0
58,51,2,2,0,0,0,0,0,0
39,31,2,2,94,0,0,0,1,1
46,83,1,1,0,0,0,0,1,0
61,45,1,1,0,0,0,0,0,0
53,89,1,3,146,0,0,0,1,1
28,193,3,2,0,1,0,0,1,0
64,89,1,1,0,0,0,0,0,0
48,162,4,2,446,1,0,1,1,0
38,9,2,2,0,0,0,0,0,0
52,58,4,3,223,0,0,0,1,0
65,80,1,3,0,0,0,0,1,0
59,73,2,3,0,0,0,0,1,1
45,41,1,1,0,0,0,0,1,0
53,74,3,2,0,0,1,0,0,0
38,29,2,3,0,0,0,0,1,0
54,25,4,3,115,0,0,0,0,0
25,98,1,1,0,0,0,0,1,0
61,59,4,2,0,0,0,0,1,1
48,43,4,3,0,0,0,0,1,0
46,72,4,2,149,0,0,0,1,1
36,183,1,3,0,1,0,1,1,1
46,134,1,1,146,0,1,0,1,0
59,140,2,1,262,0,0,0,1,0
59,39,1,3,0,0,0,0,1,0
36,35,4,2,0,0,0,0,1,0
63,141,2,1,0,0,0,0,1,1
51,23,1,2,0,0,0,0,1,0
30,134,1,1,0,0,0,0,1,1
48,35,1,3,0,0,0,0,1,0
55,42,4,1,0,0,1,0,0,0
41,81,4,3,167,0,1,0,0,0
26,14,4,1,94,0,0,0,1,0
41,45,1,1,172,0,1,0,1,0
54,79,3,2,150,0,0,0,1,1
57,53,1,2,120,0,0,0,0,0
54,33,2,2,0,0,0,0,0,1
35,190,3,2,266,1,0,0,0,0
60,60,1,3,103,0,0,0,0,0
63,8,1,2,97,0,0,0,1,0
41,38,3,2,150,0,0,0,1,0
46,154,1,1,0,0,0,0,1,0
31,54,4,2,0,0,0,0,0,0
58,41,3,1,0,0,0,0,1,0
59,25,2,1,75,0,0,0,1,0
46,53,2,1,109,0,0,0,0,0
33,79,1,1,0,0,0,0,1,0
56,13,4,2,76,0,0,1,1,1
47,130,2,1,0,0,0,0,0,0
59,93,2,2,0,0,0,0,0,0
24,82,3,1,0,0,0,0,1,0
39,15,2,2,92,0,0,0,0,0
30,150,4,2,0,1,0,0,1,0
55,131,2,2,0,1,0,0,0,1
47,28,3,1,0,0,0,0,1,0
35,9,4,2,0,0,0,0,1,0
47,88,4,2,0,0,0,0,0,0
38,143,1,1,0,0,0,0,0,0
38,168,2,3,0,1,0,0,0,0
27,105,1,2,0,1,1,0,0,0
42,62,3,3,0,0,0,0,1,0
26,51,4,1,0,0,0,0,1,0
60,101,3,1,0,0,0,0,1,1
27,90,3,1,0,0,0,0,1,0
27,83,4,3,0,0,0,0,1,1
40,21,2,3,0,0,0,0,1,0
40,115,1,1,0,0,0,0,1,0
29,172,4,1,0,1,0,0,0,0
30,32,2,2,0,0,0,0,0,0
30,204,2,1,0,0,0,0,1,0
47,34,4,1,0,0,0,1,1,1
33,30,2,3,132,0,0,0,0,0
57,31,3,2,0,0,0,0,1,1
38,90,2,1,0,0,0,0,1,1
54,79,4,3,0,0,0,0,0,0
47,22,4,1,0,0,0,0,1,1
48,114,1,3,0,1,0,0,1,0
62,42,1,3,128,0,0,0,1,0
30,29,1,3,90,0,0,0,1,0
35,72,3,2,0,0,0,0,1,0
59,68,1,3,95,0,0,0,0,0
38,78,4,3,0,0,0,0,1,0
47,90,1,1,323,0,0,0,0,0
57,170,2,2,0,1,0,0,0,0
42,14,2,2,0,0,0,0,1,0
39,129,2,1,0,0,0,0,0,0
53,39,3,3,87,0,0,0,1,0
27,82,2,1,0,0,0,0,0,1
59,31,3,2,0,0,0,0,1,1
48,9,4,2,0,0,0,0,0,1
62,15,3,3,91,0,0,0,0,0
66,70,3,1,0,0,0,0,0,0
38,84,4,3,0,0,0,0,0,0
42,155,1,1,0,0,0,0,0,1
47,89,2,3,0,0,0,0,1,1
27,170,3,1,0,1,0,0,1,0
32,185,2,1,0,0,0,1,1,1
37,82,2,1,0,0,0,0,0,0
56,60,3,1,0,0,0,0,1,0
39,58,2,2,0,0,0,0,1,0
36,29,1,1,81,0,0,0,1,0
32,32,2,1,0,0,0,0,0,0
62,115,4,2,0,0,0,0,1,1
48,83,2,2,0,0,0,0,1,0
58,54,3,2,0,0,0,0,1,1
27,112,4,3,0,0,1,0,1,0
52,182,2,2,0,1,0,0,1,0
54,112,2,1,0,0,0,0,1,0
31,129,3,3,319,1,1,1,0,1
60,23,1,2,112,0,0,0,1,0
34,198,2,1,422,0,0,0,1,0
46,84,4,3,0,0,0,0,1,0
41,39,3,3,0,0,0,0,0,0
62,129,1,1,0,0,0,0,1,0
31,113,2,2,315,0,0,0,0,0
41,35,1,3,114,0,0,0,1,0
55,85,1,3,0,0,0,0,0,0
45,73,4,1,0,0,0,0,0,0
51,70,1,3,0,0,1,0,1,0
27,130,3,1,192,1,0,0,1,0
30,39,1,1,0,0,0,0,1,0
31,72,4,2,242,0,0,0,1,1
61,68,4,3,0,0,0,0,0,0
40,35,1,3,0,0,0,0,1,1
45,61,3,1,0,0,1,1,1,1
45,69,4,1,0,0,0,0,0,0
37,59,1,2,0,0,0,0,0,0
34,99,2,3,217,0,0,0,0,0
43,201,1,2,0,1,0,0,0,1
42,130,2,1,0,0,0,0,0,1
56,72,3,2,0,0,0,0,0,0
33,44,1,1,0,0,0,0,0,0
36,91,1,3,289,0,0,0,1,0
62,92,3,1,310,0,0,0,1,0
58,55,1,1,168,0,0,0,1,1
65,20,3,1,102,0,0,0,1,1
65,89,1,1,299,1,0,1,1,0
52,59,2,2,239,0,0,0,0,1
64,8,3,3,87,0,0,0,0,1
51,85,4,1,0,0,0,0,1,1
59,94,1,1,76,0,1,1,1,0
52,22,2,1,0,0,0,0,1,1
55,74,2,3,0,0,0,0,1,1
46,59,3,2,0,0,0,0,0,0
61,12,4,2,0,0,0,0,1,1
35,8,1,2,0,0,0,0,1,0
56,74,3,3,0,0,0,0,1,1
31,184,4,2,0,1,0,1,1,1
44,34,4,2,0,0,0,0,0,0
53,63,2,3,0,0,1,0,1,0
36,123,2,2,0,1,0,1,1,1
27,85,2,3,0,0,0,0,0,0
36,109,3,3,0,1,1,1,1,0
40,31,1,3,0,0,0,0,1,0
39,61,2,2,90,0,0,0,1,0
59,88,2,1,0,0,0,0,0,1
43,22,2,2,0,0,0,0,0,0
30,63,4,2,0,0,1,0,1,0
26,80,4,1,0,0,0,0,1,1
48,78,3,1,0,0,0,0,1,1
50,45,4,1,93,0,0,0,1,0
33,51,4,3,0,0,0,0,0,1
32,111,2,3,0,0,0,0,0,0
34,45,3,1,153,0,0,0,1,1
33,184,2,2,0,1,0,0,0,0
32,41,2,2,112,0,1,0,1,0
55,69,4,3,0,0,1,1,1,1
58,23,3,1,0,0,0,0,0,0
47,160,2,1,0,0,0,0,0,0
30,61,1,2,251,0,1,1,1,0
42,110,2,1,182,0,0,0,1,0
40,50,2,3,0,0,0,0,0,0
33,49,1,2,0,0,0,0,1,0
46,185,4,2,428,1,0,0,0,1
63,52,2,1,0,0,0,0,1,1
62,53,2,1,0,0,0,0,1,0
43,125,4,2,0,1,0,0,0,0
31,72,3,1,0,0,0,0,1,0
28,51,4,3,0,0,0,0,0,1
64,23,3,1,0,0,1,0,0,0
27,41,1,3,0,0,0,0,0,1
33,41,3,1,108,0,0,0,1,0
39,138,1,2,0,1,0,0,1,0
44,138,2,1,0,0,0,0,0,1
53,14,4,1,0,0,0,0,1,1
42,145,2,1,505,0,0,0,0,0
44,25,3,2,0,0,0,0,0,1
34,43,1,1,142,0,0,0,0,1
47,93,1,2,309,0,0,0,1,0
53,90,2,1,217,0,1,0,0,1
62,41,2,3,154,0,1,0,1,0
61,169,2,3,106,1,0,1,1,1
42,63,2,3,0,0,0,0,1,0
48,23,3,2,95,0,0,0,0,0
38,140,4,1,0,1,0,0,0,0
41,75,1,3,0,0,0,0,1,0
57,13,4,2,78,0,1,0,1,0
31,10,1,3,81,0,0,0,1,0
39,100,1,2,0,0,0,0,1,0
48,85,3,1,203,0,0,0,1,0
55,73,3,1,219,0,0,0,1,0
29,130,2,1,0,0,0,0,0,1
47,65,3,2,0,0,0,0,1,0
61,59,4,1,148,0,0,0,0,0
60,31,2,3,0,0,0,0,0,0
34,134,1,1,0,0,0,0,0,0
45,11,4,1,106,0,0,0,1,1
60,32,1,3,80,0,0,0,1,0
25,53,2,3,0,0,0,0,1,1
41,28,1,1,0,0,0,0,0,1
63,44,2,3,0,0,0,0,1,0
63,40,1,1,118,0,0,0,0,1
43,40,3,2,0,0,0,0,1,0
58,163,2,1,400,0,0,0,0,0
50,82,1,3,0,0,0,0,1,0
38,89,4,2,0,0,0,0,0,0
54,78,4,2,0,0,0,0,1,1
61,55,3,3,197,0,0,0,0,0
29,34,4,2,0,0,0,0,1,0
39,108,4,2,301,1,0,0,0,1
33,58,4,2,0,0,0,0,1,1
23,73,4,1,0,0,0,0,1,0
56,54,4,1,0,0,0,0,1,0
54,45,4,2,0,0,0,0,0,1
37,123,1,2,0,1,1,1,1,0
38,93,1,1,267,0,0,0,1,0
34,102,4,2,0,0,0,0,1,0
53,39,3,1,0,0,0,0,1,0
65,114,4,2,0,0,0,0,0,1
62,29,1,3,0,0,0,0,0,1
51,30,3,2,144,0,0,0,0,1
31,22,1,3,0,0,0,0,0,0
64,38,2,1,186,0,0,0,1,1
39,41,2,1,0,0,0,0,0,0
28,161,4,3,422,1,0,1,1,1
60,38,3,2,0,0,0,0,1,1
47,25,1,3,0,0,0,0,1,0
25,70,4,1,218,0,0,0,1,0
44,201,2,1,0,0,0,0,1,1
51,42,2,3,0,0,0,0,1,1
31,64,1,1,0,0,0,0,1,0
32,28,4,3,0,0,0,0,0,0
51,119,1,1,208,0,0,0,1,1
25,28,1,3,0,0,0,0,1,0
43,60,3,3,0,0,0,0,1,0
54,23,1,2,0,0,0,0,0,0
34,164,4,3,0,1,0,0,1,0
54,39,2,1,0,0,0,0,0,1
42,19,2,3,85,0,0,0,1,1
46,72,2,3,0,0,0,0,1,1
62,41,3,3,0,0,0,0,1,1
31,32,2,2,130,0,0,0,1,0
30,69,1,2,0,0,0,0,1,0
52,23,3,1,0,0,0,0,1,0
35,44,4,1,0,0,0,0,1,0
60,32,3,2,165,0,0,0,1,0
58,25,2,1,123,0,0,0,1,0
24,80,2,3,0,0,0,0,1,0
40,83,1,2,230,0,1,0,1,0
49,133,1,1,0,0,0,0,1,1
43,89,1,2,307,0,0,0,0,1
33,81,2,3,187,0,0,1,1,1
36,44,2,2,85,0,0,0,1,0
62,119,2,1,0,0,0,0,0,0
57,39,4,1,147,0,0,0,0,0
64,40,2,3,0,0,0,0,0,0
52,79,3,1,183,0,0,0,0,0
54,30,4,2,0,0,0,0,1,0
40,179,1,3,0,1,0,0,1,0
30,178,2,1,0,0,0,0,0,0
55,82,4,2,0,0,0,0,1,0
39,50,2,2,0,0,0,0,0,0
55,64,2,2,0,0,0,0,0,0
28,129,1,1,0,0,0,0,0,1
44,68,4,1,0,0,1,0,0,0
46,30,1,3,112,0,1,0,0,0
61,48,3,1,0,0,0,0,0,1
61,130,1,1,257,0,0,0,0,0
45,40,1,3,0,0,1,0,1,0
38,105,2,1,0,0,0,0,1,0
29,41,4,1,0,0,0,0,1,0
52,168,3,3,118,1,0,0,1,0
38,80,2,1,0,0,0,0,1,0
28,134,2,1,0,0,0,0,1,0
34,49,1,3,0,0,0,0,0,0
35,63,2,1,0,0,0,0,1,0
46,70,4,1,212,0,0,0,0,1
63,32,3,2,141,0,0,0,0,0
33,14,3,3,114,0,0,0,0,0
38,111,2,1,326,0,0,0,0,0
53,38,4,2,144,0,1,0,1,0
28,121,2,1,341,0,0,0,1,0
44,90,4,3,0,0,0,0,1,0
58,178,2,2,0,1,0,0,1,0
38,20,4,2,79,0,0,0,1,1
48,61,2,1,229,0,0,0,0,1
33,43,4,1,0,0,0,0,0,0
66,39,1,2,0,0,0,0,1,1
59,60,4,1,234,0,0,0,1,1
40,63,3,1,0,0,1,0,1,0
36,8,4,3,81,0,0,0,0,1
62,52,4,2,0,0,0,0,1,1
51,92,4,1,0,1,0,1,1,1
58,111,2,1,298,0,0,0,1,0
52,71,1,3,0,0,0,0,0,0
41,25,2,2,91,0,1,0,0,0
31,34,1,3,156,0,0,0,1,0
28,74,3,3,0,0,0,0,0,0
57,120,2,1,0,0,0,0,0,1
61,50,4,2,0,0,0,0,0,1
60,10,2,1,0,0,0,0,1,1
56,45,4,2,113,0,0,0,1,0
49,29,4,1,0,0,0,0,1,1
63,145,2,1,0,0,0,0,1,0
49,100,2,1,0,0,0,0,0,0
49,24,3,1,0,0,0,0,1,0
32,60,1,1,0,0,0,0,1,1
26,50,4,2,0,0,0,0,0,0
27,43,3,2,0,0,0,0,0,0
57,79,3,1,0,0,0,0,0,1
29,44,3,2,0,0,0,0,1,1
56,31,4,3,0,0,0,0,1,0
59,14,2,1,107,0,0,0,1,0
53,19,4,1,106,0,0,0,0,1
54,111,1,2,0,1,0,0,1,0
56,90,1,2,0,0,0,0,1,0
50,21,2,3,129,0,0,0,0,0
51,104,1,2,0,1,0,0,1,0
53,75,1,2,0,0,0,0,1,0
37,175,2,1,297,0,0,0,1,1
32,98,1,1,171,1,1,1,0,0
49,41,4,1,153,0,0,0,1,0
34,171,2,2,569,1,0,0,1,0
54,79,4,2,0,0,0,0,1,0
64,24,4,2,0,0,0,0,0,0
58,90,1,2,0,1,0,0,0,0
25,39,3,2,0,0,0,0,1,0
50,9,2,1,0,0,1,0,0,0
38,15,2,2,90,0,0,0,1,0
48,80,1,1,0,0,0,0,1,0
41,63,1,3,79,0,0,0,0,1
32,20,1,3,102,0,0,0,1,0
46,43,2,3,0,0,1,1,1,1
39,65,1,3,0,0,0,0,0,0
39,91,2,2,151,0,0,0,0,0
63,53,1,1,0,0,0,0,0,0
58,110,3,2,0,0,0,0,0,0
28,82,3,1,103,0,0,0,1,0
36,23,4,3,0,0,0,0,1,0
43,172,2,1,0,0,0,0,1,0
36,88,2,1,0,0,0,0,1,0
44,71,2,3,0,0,0,0,1,0
31,180,1,3,144,1,1,0,0,0
45,39,2,3,184,0,0,0,0,1
39,94,1,3,0,0,0,0,0,1
43,25,3,2,0,0,0,0,1,0
40,10,2,3,102,0,0,0,1,0
30,42,1,1,184,0,0,0,0,0
58,142,2,1,0,0,0,0,0,1
46,34,2,1,0,0,0,0,1,0
35,139,1,1,0,0,0,0,0,0
30,154,2,1,207,0,0,0,1,0
34,40,2,3,89,0,0,0,0,0
62,33,1,3,140,0,0,0,1,1
58,80,2,1,0,0,0,0,1,1
45,10,3,2,100,0,0,0,1,0
42,41,3,3,0,0,0,0,1,0
60,30,4,1,118,0,0,0,1,1
55,78,1,3,190,0,0,0,1,0
45,164,1,1,0,0,0,0,0,1
52,23,1,3,0,0,0,0,0,0
31,149,1,1,0,0,0,0,0,0
60,25,4,3,0,0,0,0,1,0
33,42,1,3,0,0,0,0,1,0
37,71,1,1,185,0,0,0,1,1
59,114,3,2,0,1,0,0,1,0
51,70,1,2,0,0,0,0,1,1
47,149,4,1,0,1,0,0,0,1
60,55,4,2,0,0,0,0,1,0
61,29,1,1,0,0,0,0,0,0
64,123,1,1,0,0,0,0,1,1
46,152,1,3,374,1,0,1,1,1
31,8,4,2,0,0,0,0,0,0
57,69,4,1,245,0,0,0,0,0
48,161,4,3,310,1,0,0,0,0
48,79,1,2,0,0,0,0,0,0
35,105,1,1,0,0,0,0,0,0
33,39,3,1,0,0,0,0,0,0
47,163,1,1,0,0,0,0,0,0
46,9,1,1,0,0,0,0,1,0
44,71,4,3,0,0,0,0,0,1
42,51,3,3,0,0,0,0,0,0
50,32,1,3,167,0,0,0,0,0
52,161,4,1,0,1,0,1,1,1
53,60,1,1,0,0,0,0,1,0
37,35,4,2,0,0,0,0,0,0
64,41,4,2,0,0,0,0,1,0
46,73,2,1,216,0,0,0,1,0
57,49,4,1,214,0,1,1,1,1
61,79,2,1,194,0,0,0,1,1
42,120,2,1,0,0,1,0,0,0
40,60,2,1,0,0,0,0,0,0
33,78,3,2,0,0,0,0,1,0
50,40,4,2,131,0,0,0,0,0
52,110,2,3,204,1,1,1,1,0
35,160,4,3,0,1,1,0,0,0
57,68,4,1,191,0,0,0,1,1
56,49,2,3,103,0,0,0,1,0
44,65,2,1,0,0,0,0,1,0
23,55,3,2,145,0,0,0,1,0
33,62,3,1,98,0,0,0,0,1
48,152,1,1,0,0,0,0,0,0
45,42,3,2,0,0,0,0,0,0
54,39,4,2,0,0,0,0,1,0
42,111,3,1,0,1,1,1,0,1
47,82,3,1,0,0,0,0,0,0
61,108,4,2,0,0,0,0,1,0
53,59,2,3,0,0,0,0,1,0
56,61,3,1,193,0,0,0,1,0
33,78,4,2,0,0,1,0,1,0
44,18,2,3,0,0,0,0,1,0
63,113,4,3,0,0,0,0,1,1
47,62,1,2,0,0,0,0,1,0
50,81,1,1,248,0,0,0,1,0
49,13,3,1,106,0,0,0,1,0
34,75,1,1,194,0,0,0,0,0
40,33,2,3,89,0,0,0,1,0
38,179,1,1,0,0,0,0,1,0
51,69,3,2,0,0,0,0,1,0
28,45,1,3,0,0,0,0,1,0
52,59,3,2,0,0,0,0,1,0
39,81,2,1,0,0,0,0,1,0
29,133,1,1,212,0,0,0,1,0
54,81,2,3,0,0,0,0,1,0
63,14,4,2,86,0,0,0,1,1
40,28,2,3,0,0,0,0,0,0
36,93,2,1,0,0,0,0,1,0
45,191,3,3,123,1,0,0,0,0
61,155,1,1,0,0,0,0,1,0
26,155,2,1,0,0,0,0,0,0
33,68,4,1,0,0,0,0,1,0
64,52,2,1,226,0,0,0,0,0
43,51,1,3,0,0,0,0,0,0
24,44,4,1,180,0,0,0,1,0
30,121,2,1,408,0,0,0,1,0
60,49,4,1,204,0,1,0,1,0
50,42,2,3,78,0,1,0,1,0
40,144,1,1,0,0,0,0,0,0
31,72,1,2,0,0,0,0,1,0
30,44,1,1,109,0,0,0,0,0
60,43,3,3,175,0,0,0,0,0
39,74,1,2,144,0,1,0,1,0
66,145,1,1,0,0,0,0,1,0
65,158,2,1,0,0,0,0,0,0
54,78,4,1,0,0,0,0,0,0
54,154,1,2,352,1,0,0,1,0
35,105,2,3,0,0,0,0,0,0
32,100,3,2,0,0,0,0,1,0
63,58,1,2,0,0,0,0,1,0
60,113,1,1,406,0,0,0,1,0
43,10,2,2,0,0,1,0,0,1
59,142,2,1,0,0,0,0,0,0
62,128,1,1,0,0,0,0,0,0
30,131,3,3,0,1,0,0,0,0
54,88,4,2,122,0,0,0,1,0
30,101,2,1,0,0,0,0,1,0
31,70,2,3,0,0,0,1,1,1
44,122,1,1,0,0,1,0,1,0
32,70,3,1,0,0,0,0,1,0
63,148,2,3,0,1,0,0,1,0
57,43,2,3,166,0,0,0,1,0
60,31,1,3,0,0,0,0,1,0
37,35,2,3,0,0,0,0,0,0
53,81,4,3,0,0,0,0,1,0
51,19,1,3,98,0,0,0,0,0
30,98,4,3,129,0,1,1,1,1
28,101,4,3,0,0,0,0,1,0
50,81,2,3,0,0,0,0,0,0
52,135,1,1,452,0,0,0,1,0
56,34,2,2,0,0,0,0,1,0
40,104,1,1,249,0,0,0,0,0
64,29,3,2,0,0,0,0,1,0
61,119,2,2,0,1,0,0,1,0
46,82,2,2,0,0,0,0,1,1
55,62,1,1,0,0,0,0,1,0
45,85,3,1,0,0,0,0,1,1
40,8,2,2,0,0,0,0,0,0
63,78,4,3,0,0,0,0,1,0
57,44,3,2,0,0,0,0,1,0
38,122,2,1,0,0,0,0,1,1
37,22,3,2,114,0,0,0,0,0
31,39,4,2,0,0,0,0,1,1
50,55,1,2,0,0,0,0,1,0
42,144,2,1,158,0,0,0,0,0
51,71,1,2,0,0,0,0,0,1
38,191,2,1,0,0,0,0,1,0
53,22,1,2,100,0,0,0,1,0
43,158,1,1,0,0,0,0,1,0
35,131,3,3,0,1,0,1,1,1
49,75,1,2,160,0,0,0,0,1
28,69,3,2,170,0,0,0,0,0
51,39,2,1,0,0,0,0,0,0
39,34,4,1,0,0,0,0,1,1
31,32,1,1,0,0,0,0,1,0
44,129,1,1,0,0,0,0,1,0
46,158,3,1,432,1,0,0,0,1
42,54,1,1,0,0,0,0,1,0
41,34,1,2,0,0,0,0,0,0
23,45,4,2,0,0,0,0,1,1
59,68,2,3,0,0,1,0,0,0
47,53,1,2,0,0,0,0,1,0
48,32,1,1,0,0,0,0,0,1
58,173,2,3,0,1,0,0,1,0
58,31,4,1,0,0,0,0,0,0
54,72,2,1,144,0,0,0,1,0
49,30,4,2,157,0,0,1,1,1
63,138,1,1,0,0,0,0,1,0
62,18,1,2,127,0,0,0,0,0
45,69,1,1,220,0,0,0,1,1
39,58,3,1,247,0,0,0,1,0
58,63,4,1,0,0,0,0,1,0
56,43,2,1,0,0,1,0,0,0
29,28,1,3,0,0,0,0,1,0
33,38,1,3,133,0,0,0,0,0
55,72,3,2,147,0,0,0,0,0
56,64,4,1,0,0,0,0,1,0
36,70,3,2,165,0,0,0,1,0
53,12,1,1,0,0,0,0,0,0
57,159,2,1,0,0,0,0,0,0
35,103,2,3,0,0,0,0,1,0
43,42,1,3,0,0,0,0,1,0
54,48,2,3,142,0,0,0,1,0
29,49,1,1,0,0,0,0,0,0
39,89,2,1,0,0,0,0,1,0
32,22,4,2,0,0,0,0,1,1
51,10,2,1,86,0,0,0,0,0
50,38,1,2,120,0,0,0,0,1
54,49,2,3,95,0,0,0,1,1
38,30,2,3,0,0,0,0,0,1
32,82,1,2,240,0,0,1,1,1
62,82,1,3,312,0,0,0,1,0
57,24,1,2,0,0,0,0,0,0
47,32,4,1,156,0,0,0,1,1
51,34,3,3,111,0,0,0,1,0
54,195,2,2,477,1,0,0,0,0
26,61,4,1,119,0,0,0,0,0
37,22,3,2,0,0,0,0,1,1
27,40,4,3,0,0,0,0,1,0
63,50,2,1,205,0,0,0,0,0
62,35,2,3,0,0,1,0,0,1
59,64,3,2,0,0,0,0,0,0
32,49,3,1,0,0,0,0,1,0
35,44,4,2,192,0,0,0,0,1
56,65,2,1,0,0,0,0,1,0
55,13,4,1,0,0,0,0,1,0
31,84,1,3,105,0,0,0,0,1
54,28,4,2,101,0,0,0,1,0
58,108,3,1,0,0,0,0,1,0
48,59,1,1,144,0,0,0,1,0
48,163,1,1,396,0,0,0,1,0
33,183,2,3,582,1,0,0,1,0
36,69,4,3,0,0,0,0,1,0
41,115,1,1,0,0,0,0,0,0
55,130,4,1,0,1,0,0,0,1
63,185,2,2,358,1,0,0,1,0
53,118,2,1,0,0,0,0,1,0
38,163,1,1,0,0,0,0,0,0
46,140,2,1,380,0,0,0,1,1
59,91,2,2,0,0,0,0,1,1
56,61,4,3,0,0,0,0,1,1
59,168,4,2,0,1,0,0,1,0
39,69,3,2,0,0,0,0,0,0
47,22,1,1,104,0,0,0,0,0
47,53,1,1,213,0,0,0,0,0
53,25,2,2,0,0,0,1,1,1
36,115,4,2,0,1,0,0,0,0
34,31,4,3,85,0,1,1,1,1
